Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen42perm27 1649.7937854741558112 2.74400710e+00 1.04820758e-02 4.73433024e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen42perm33 1649.9071628244741987 2.68477897e+00 1.25216021e-02 4.94676727e-02 2.04204445e-02 2.34175051e+02 9.16040096e-02
gen42perm21 1650.9819904811949982 2.71608998e+00 1.16157331e-02 4.68360954e-02 2.21607000e-02 2.45794254e+02 8.64245224e-02
gen42perm25 1650.9820480195346590 2.71608998e+00 1.21016077e-02 4.68360954e-02 2.14167896e-02 2.45794254e+02 8.64245224e-02
gen42perm45 1651.0381157942467780 2.71507454e+00 1.26691040e-02 4.68360954e-02 2.23372972e-02 2.46455648e+02 8.68197623e-02
gen42perm44 1651.2771421794539037 2.71608998e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.62641750e-02
gen42perm50 1651.6616716708399508 2.70898703e+00 1.15798244e-02 4.70231623e-02 2.28162758e-02 1.97572151e+02 8.74650364e-02
gen42perm23 1651.9863834353864149 2.68477897e+00 1.21016077e-02 4.74101333e-02 2.25294918e-02 2.22812715e+02 8.74650364e-02
gen42perm1 1652.2277934175592691 2.87745799e+00 1.12874198e-02 4.68360954e-02 2.04532058e-02 2.38799007e+02 8.62641750e-02
gen42perm38 1652.6711368943572324 2.68477897e+00 1.20742992e-02 4.75428274e-02 2.58814773e+00 2.49590599e+02 8.74650364e-02
gen42perm48 1652.8359431446642702 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.27226039e-02 2.64846170e+02 8.74650364e-02
gen42perm30 1652.8360180819545349 2.68477897e+00 1.25216021e-02 4.68360954e-02 2.58814773e+00 2.64846170e+02 8.74650364e-02
gen42perm43 1652.8360410202337789 2.68477897e+00 1.09312156e-02 4.68360954e-02 2.28162758e-02 2.52945948e+02 8.74650364e-02
gen42perm16 1652.8362292262320352 2.68477897e+00 1.04820758e-02 4.68360954e-02 2.28162758e-02 2.43994601e+02 8.74650364e-02
gen42perm26 1652.8362563092525761 2.68477897e+00 1.18598857e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen42perm29 1652.8362900132026425 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.27226039e-02 2.49590599e+02 8.74650364e-02
gen42perm47 1652.8362901365399011 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen42perm32 1652.8364375930675578 2.68477897e+00 1.16157331e-02 4.68360954e-02 2.08850462e-02 2.36741751e+02 8.74650364e-02
gen42perm31 1652.8364458365028895 2.68477897e+00 1.25927144e-02 4.68360954e-02 2.28162758e-02 2.45794254e+02 8.74650364e-02
gen42perm28 1652.8367177797547356 2.68477897e+00 1.44073009e-02 4.68360954e-02 2.24730001e-02 2.43994601e+02 8.74650364e-02
gen42perm35 1652.8367357946083303 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.32553571e+02 8.74650364e-02
gen42perm36 1652.8369007741623591 2.68477897e+00 1.19543482e-02 4.68360954e-02 2.28162758e-02 2.26117413e+02 8.74650364e-02
gen42perm7 1652.8377816063402861 2.68477897e+00 1.29945695e-02 4.68360954e-02 2.28162758e-02 2.03690854e+02 8.74650364e-02
gen42perm6 1652.8666942772399580 2.68477897e+00 1.18598857e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.64245224e-02
gen42perm41 1652.8843252232834402 2.68477897e+00 1.15798244e-02 4.68360954e-02 2.28162758e-02 1.97572151e+02 8.64245224e-02
gen42perm9 1653.0014545084600286 2.68477897e+00 1.21016077e-02 4.75906941e-02 1.96165318e-02 2.49590599e+02 8.74650364e-02
gen42perm2 1653.3981972817587121 2.71608998e+00 1.09312156e-02 4.68360954e-02 2.09239380e-02 2.34175051e+02 8.74650364e-02
gen42perm5 1653.3991137808782241 2.71608998e+00 1.21016077e-02 4.68360954e-02 2.14167896e-02 2.45794254e+02 8.74650364e-02
gen42perm3 1653.5427705941674503 2.68477897e+00 1.09312156e-02 4.68360954e-02 2.28162758e-02 2.44686109e+02 8.62641750e-02
gen42perm24 1654.3877854413710793 2.62014091e+00 1.16157331e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen42perm49 1654.5798100776116826 2.74400710e+00 1.44073009e-02 4.68360954e-02 2.24730001e-02 2.49590599e+02 8.74650364e-02
gen42perm8 1656.6185052132714191 2.89124291e+00 1.21016077e-02 4.73433024e-02 2.28162758e-02 2.49590599e+02 8.74523672e-02
gen42perm18 1662.5451765750951836 2.68477897e+00 1.18598857e-02 4.82864645e-02 1.92204157e-02 2.03690854e+02 8.74650364e-02
gen42perm13 1667.9193362170524324 2.68477897e+00 1.19048956e-02 4.59061345e-02 2.14167896e-02 2.49988996e+02 8.74650364e-02
gen42perm39 1682.6518011959290106 2.68477897e+00 1.25216021e-02 4.68360954e-02 2.04204445e-02 2.49590599e+02 8.39991263e-02
gen42perm4 1687.4953871323991734 2.48410885e+00 1.15798244e-02 4.68360954e-02 2.28162758e-02 2.35409823e+02 8.64245224e-02
gen42perm14 1695.8503338073953728 2.45573066e+00 1.18598857e-02 4.68360954e-02 2.28162758e-02 2.73465732e+02 8.64245224e-02
gen42perm20 1697.6033262353801092 2.68477897e+00 1.09312156e-02 4.94676727e-02 2.48990495e-02 2.49590599e+02 8.74650364e-02
gen42perm42 1703.2113710464582255 2.68477897e+00 1.15798244e-02 4.49137778e-02 2.27601285e-02 2.35409823e+02 8.74650364e-02
gen42perm10 1719.9907433635951293 2.68477897e+00 1.12874198e-02 4.68360954e-02 2.28162758e-02 2.34175051e+02 8.25700749e-02
gen42perm19 1721.7599755768494560 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.45794254e+02 9.16040096e-02
gen42perm12 1731.4039978215776046 2.71608998e+00 1.18598857e-02 4.68360954e-02 2.12975376e-02 2.64429489e+02 9.16040096e-02
gen42perm46 1753.8924087770810729 2.68477897e+00 1.18598857e-02 4.39917028e-02 2.14829852e-02 2.45794254e+02 8.74650364e-02
gen42perm17 1811.4319333387829829 2.68477897e+00 1.19915553e-02 4.68360954e-02 2.28162758e-02 2.46455648e+02 9.41737378e-02
gen42perm34 1828.3251306595550432 2.48660828e+00 1.21016077e-02 4.68360954e-02 2.48990495e-02 2.49590599e+02 8.21771137e-02
gen42perm11 1837.7658616646276641 2.67744166e+00 1.21016077e-02 5.11076959e-02 2.48990495e-02 2.49590599e+02 8.62297306e-02
gen42perm40 1838.0352797683208337 2.68477897e+00 1.21016077e-02 4.28547857e-02 2.23467387e-02 2.34175051e+02 8.74335117e-02
gen42perm15 1842.1304678830938428 2.68477897e+00 1.11536107e-02 4.68360954e-02 2.28162758e-02 2.34175051e+02 7.96191138e-02
gen42perm37 1849.2327105569181640 2.68477897e+00 1.23689561e-02 4.68360954e-02 2.58814773e+00 2.49590599e+02 9.50654482e-02
gen42perm22 1858.9104544979522871 2.68988150e+00 1.12222204e-02 5.09696532e-02 2.28162758e-02 2.45794254e+02 8.54432226e-02
