Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen3perm15 2049.3693964828871685 6.11510967e+00 3.51822882e+02 1.20400042e-03 5.92300559e+02 5.17369080e-02 3.84060462e-03
gen3perm2 2051.4280075768683673 6.43154575e+00 9.70453092e+01 1.20400042e-03 5.46236224e-02 4.81593618e-02 3.84060462e-03
gen3perm37 2143.7298113041601937 6.11510967e+00 9.94247640e+02 1.20400042e-03 3.67953554e-02 7.42410298e-02 3.84060462e-03
gen3perm6 2547.3759517958869765 6.11510967e+00 7.34046153e+00 1.20400042e-03 5.43059550e-02 1.12064068e+00 4.21213728e-03
gen3perm43 3056.6825527390874413 1.18804082e-03 2.97945074e+01 1.23895064e-01 2.38982046e-02 5.81014197e+02 1.02544940e+02
gen3perm7 3298.4984735405705578 7.81183283e+00 1.20807614e+02 9.06311157e+00 5.92300559e+02 2.49108753e+00 1.05148145e+01
gen3perm50 3410.1112609819792851 1.34969237e-02 1.20807614e+02 1.43082139e-02 5.51369449e-01 2.51833551e+00 1.11736816e+01
gen3perm41 3423.9562149557636985 1.52685855e+00 9.42822749e+01 1.42511959e-02 5.92300559e+02 1.81385895e-02 8.19806055e-02
gen3perm33 3585.4037053224378724 2.61504480e-01 4.41049055e+01 8.64278790e-02 2.79454794e-03 3.97957466e-01 7.55864915e+01
gen3perm4 4020.0208797484006027 1.13083602e+02 9.02374358e+01 5.62403615e-02 2.06649953e+01 1.04942536e-01 8.35585288e-02
gen3perm38 4086.6410718813058338 3.50778045e+00 2.39913958e+02 3.73645765e-02 5.43059550e-02 4.81593618e-02 1.50890756e-01
gen3perm26 4103.3892045256234269 1.13083602e+02 3.08072211e-02 5.62403615e-02 2.38645309e+00 2.49108753e+00 8.35585288e-02
gen3perm25 4174.8626514889447208 7.81183283e+00 1.17164284e+02 9.20732476e+00 5.92300559e+02 1.04942536e-01 1.07033328e+01
gen3perm9 4607.6031616587906683 6.53648257e-03 2.06372472e+00 6.45685452e-03 5.48937559e-03 5.43310019e+00 7.61683733e+00
gen3perm31 4707.7362921902895323 2.53358960e-01 8.71835480e+01 1.13705955e-01 2.54149798e+00 1.20172557e+00 5.29283214e-01
gen3perm34 4913.4439500382868573 8.97293774e-01 2.22016696e+02 1.14067248e-01 2.54149798e+00 5.69955040e+00 5.29283214e-01
gen3perm19 5239.8605619085019498 3.50778045e+00 4.42704064e+01 3.50944742e-02 5.84923521e-03 6.62121841e-02 1.51897577e-01
gen3perm47 5628.0521169087596718 3.65796847e+00 9.42822749e+01 3.46500165e-02 5.05930424e-01 7.01934343e-02 1.51897577e-01
gen3perm13 6896.6988783866854646 1.52685855e+00 5.66784750e+02 1.43082139e-02 5.51369449e-01 2.35932588e+00 8.19806055e-02
gen3perm48 7032.0216149290936301 1.52685855e+00 1.19340077e-02 1.43082139e-02 2.79390350e-01 2.11534619e+02 8.19806055e-02
gen3perm3 7648.3425958594325493 6.58457643e+00 3.08072211e-02 3.82551071e-02 2.38645309e+00 8.96562202e+00 2.32081560e-02
gen3perm8 8053.2721563819595758 6.58457643e+00 9.02374358e+01 3.82551071e-02 2.06649953e+01 8.96562202e+00 2.19027223e-02
gen3perm16 8340.1434731888057286 7.82280652e+00 9.94247640e+02 9.20732476e+00 5.43059550e-02 3.53216930e+00 6.13575214e+01
gen3perm28 8351.0498984132555051 2.61504480e-01 7.84463053e-01 3.82551071e-02 2.50074856e+00 1.29178005e+01 9.65198156e-02
gen3perm49 9070.3484816649361164 1.52685855e+00 1.02560362e+02 1.17119494e-01 5.39395908e+01 2.11534619e+02 8.19806055e-02
gen3perm44 9313.1700563799477095 2.71006889e-01 2.27545906e+02 1.23895064e-01 1.65583319e-02 1.35963763e-01 6.49397348e-01
gen3perm42 9829.9029311340218555 7.81183283e+00 3.51822882e+02 9.20732476e+00 5.51369449e-01 3.53216930e+00 9.55798433e+01
gen3perm24 10424.7017943976879906 1.52473102e+02 5.66784750e+02 1.43082139e-02 1.76072398e-01 4.81593618e-02 3.84060462e-03
gen3perm10 10573.1667540685630229 1.06167991e+03 7.23523514e+00 1.02263001e-01 5.93894200e-02 1.19002464e+01 2.39420325e-02
gen3perm40 10609.2680528805940412 5.96894516e-03 5.66784750e+02 1.09344907e-01 1.73314704e-01 1.29178005e+01 7.61683733e+00
gen3perm27 11304.9652746278406994 6.58457643e+00 7.23523514e+00 1.03572462e-01 2.06649953e+01 8.96562202e+00 5.70155927e-01
gen3perm20 11622.7524084541328193 9.67534615e+02 2.42828453e+02 6.12633808e-03 3.89774500e-02 3.64465300e-01 2.39420325e-02
gen3perm32 11980.1656302670326113 2.43125849e-01 2.22016696e+02 2.64018281e+01 4.22362579e-01 5.69955040e+00 9.55798433e+01
gen3perm18 12416.4210086233342736 7.47498462e+00 9.70453092e+01 1.17087485e-01 7.15542984e+02 1.29178005e+01 2.69563680e-02
gen3perm11 13280.8728955298793153 2.61504480e-01 7.84463053e-01 1.25902872e-01 2.54149798e+00 8.96562202e+00 9.65198156e-02
