Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen26perm12 1693.7454594341559186 2.06476102e+00 1.19340077e-02 4.29782397e-02 2.18548782e-02 1.79503307e+02 8.91109450e-02
gen26perm18 1697.0985669691690418 2.09582195e+00 1.26907161e-02 4.20213350e-02 2.59880515e+00 2.49590599e+02 8.74650364e-02
gen26perm30 1699.3536617398904127 2.02175036e+00 1.19340077e-02 4.18272368e-02 2.15974289e-02 1.95675563e+02 8.74650364e-02
gen26perm4 1701.2656091171404569 1.95905872e+00 1.19340077e-02 4.34363020e-02 2.80180336e+00 1.79503307e+02 9.07227096e-02
gen26perm33 1701.9808756171821642 1.99423007e+00 1.16672931e-02 4.18272368e-02 2.59880515e+00 2.39522704e+02 8.71342622e-02
gen26perm17 1704.2198401195846600 1.95905872e+00 1.29630793e-02 4.20213350e-02 2.78577191e+00 1.79503307e+02 8.87031906e-02
gen26perm11 1705.1387536124354938 1.91753241e+00 1.49010118e-02 4.52549326e-02 2.15974289e-02 2.49590599e+02 9.40453039e-02
gen26perm40 1705.2080280964501071 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 1.79503307e+02 8.91109450e-02
gen26perm24 1706.2685604408900417 1.95905872e+00 1.17746257e-02 4.18272368e-02 2.59880515e+00 2.11534619e+02 8.74650364e-02
gen26perm39 1706.2687022189456911 1.95905872e+00 1.19340077e-02 4.18272368e-02 2.18548782e-02 2.11534619e+02 8.74650364e-02
gen26perm21 1707.4717903262003347 1.95905872e+00 1.19340077e-02 4.18272368e-02 2.18548782e-02 2.49590599e+02 8.91109450e-02
gen26perm1 1707.4806762706159589 1.95905872e+00 1.28205375e-02 4.18272368e-02 2.78577191e+00 1.79503307e+02 8.91109450e-02
gen26perm35 1707.7818825886906779 1.97117203e+00 1.19340077e-02 4.18272368e-02 2.18548782e-02 2.12653984e+02 8.91109450e-02
gen26perm2 1707.8542398234953907 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.18548782e-02 2.11534619e+02 8.74650364e-02
gen26perm6 1707.8876142248659562 1.95905872e+00 1.12874198e-02 4.20213350e-02 2.35144081e-02 1.80029213e+02 8.74650364e-02
gen26perm20 1707.8882094955965840 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 1.79503307e+02 8.74650364e-02
gen26perm46 1710.3766113014123675 1.95905872e+00 1.12874198e-02 4.16461577e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen26perm31 1710.5324368123572185 1.95905872e+00 1.11931961e-02 4.20213350e-02 2.78577191e+00 2.39522704e+02 8.71342622e-02
gen26perm32 1712.1727161119954417 1.94487539e+00 1.19340077e-02 4.07746916e-02 2.78577191e+00 1.79503307e+02 8.74650364e-02
gen26perm44 1712.6614204084805806 1.95905872e+00 1.16672931e-02 4.07746916e-02 2.78577191e+00 2.19534524e+02 8.74650364e-02
gen26perm34 1712.6615553349408856 1.95905872e+00 1.23694951e-02 4.07746916e-02 2.78577191e+00 2.11534619e+02 8.74650364e-02
gen26perm48 1713.2716251812857990 1.95905872e+00 1.16672931e-02 4.07746916e-02 2.15974289e-02 1.79503307e+02 8.75364716e-02
gen26perm16 1714.7548147357442758 1.92010085e+00 1.49377995e-02 4.18272368e-02 2.35144081e-02 2.49590599e+02 8.74650364e-02
gen26perm8 1715.2460073078511869 1.94217300e+00 1.47533649e-02 4.05904960e-02 2.15974289e-02 2.11534619e+02 8.74650364e-02
gen26perm37 1716.4643557650890671 1.95905872e+00 1.23694951e-02 4.05904960e-02 2.35144081e-02 2.18690162e+02 8.74650364e-02
gen26perm7 1717.3765725279029084 1.91848031e+00 1.16672931e-02 4.04136951e-02 2.15974289e-02 2.39522704e+02 8.74650364e-02
gen26perm45 1717.7392818430848820 1.92010085e+00 1.19340077e-02 4.05904960e-02 2.35144081e-02 1.80029213e+02 8.52587050e-02
gen26perm9 1721.4604085036592096 1.92193351e+00 1.22585521e-02 4.20213350e-02 2.78577191e+00 2.66920611e+02 8.71342622e-02
gen26perm22 1727.0189158367652453 2.16211537e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 2.12653984e+02 8.87031906e-02
gen26perm28 1728.2693644027451683 1.95905872e+00 1.23694951e-02 4.05904960e-02 2.15974289e-02 2.35047980e+02 8.83438521e-02
gen26perm41 1730.5474603272084551 1.88367376e+00 1.19340077e-02 4.20213350e-02 2.18548782e-02 2.35047980e+02 8.74650364e-02
gen26perm50 1733.5397262011417752 1.92193351e+00 1.22585521e-02 4.05904960e-02 2.18548782e-02 1.74757511e+02 8.91109450e-02
gen26perm42 1734.4917493928992371 1.95905872e+00 1.59620503e-02 4.05904960e-02 2.53646416e-02 2.49590599e+02 8.87031906e-02
gen26perm13 1736.0106840681194171 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 2.45247031e+02 9.17235272e-02
gen26perm15 1736.4620827053431640 1.93528784e+00 1.19340077e-02 4.05904960e-02 2.01046116e-02 2.11534619e+02 8.91109450e-02
gen26perm27 1738.2382066737307014 1.86525339e+00 1.12874198e-02 4.20213350e-02 2.59880515e+00 1.79503307e+02 8.74650364e-02
