Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen25perm8 1704.1898826851791000 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 2.49590599e+02 8.87031906e-02
gen25perm22 1706.2686349392824923 1.95905872e+00 1.23694951e-02 4.18272368e-02 2.59880515e+00 2.11534619e+02 8.74650364e-02
gen25perm5 1707.7818826850018468 1.97117203e+00 1.19340077e-02 4.18272368e-02 2.18548782e-02 2.12653984e+02 8.91109450e-02
gen25perm1 1707.8882094955965840 1.95905872e+00 1.19340077e-02 4.20213350e-02 2.78577191e+00 1.79503307e+02 8.74650364e-02
gen25perm49 1707.9000149436610627 1.95905872e+00 1.12874198e-02 4.20213350e-02 2.35144081e-02 1.70576634e+02 8.74650364e-02
gen25perm23 1710.2669784758140850 1.95905872e+00 1.16672931e-02 4.07746916e-02 2.78577191e+00 2.39522704e+02 8.71342622e-02
gen25perm14 1714.5564199326377093 1.92010085e+00 1.12874198e-02 4.05904960e-02 2.35144081e-02 1.80029213e+02 8.74650364e-02
gen25perm3 1715.2458004927143520 1.94217300e+00 1.16672931e-02 4.05904960e-02 2.15974289e-02 2.39522704e+02 8.74650364e-02
gen25perm33 1715.6278540526382130 1.86525339e+00 1.37368553e-02 4.18753790e-02 2.80180336e+00 1.80029213e+02 9.07227096e-02
gen25perm39 1715.7432963533151451 1.88367376e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.35047980e+02 8.74650364e-02
gen25perm40 1715.8785567813747548 1.86525339e+00 1.19340077e-02 4.18272368e-02 2.15974289e-02 2.11534619e+02 8.91109450e-02
gen25perm26 1716.4586151588073335 1.95905872e+00 1.23694951e-02 4.05904960e-02 2.59880515e+00 1.79503307e+02 8.74650364e-02
gen25perm7 1716.4590703450860474 1.95905872e+00 1.59620503e-02 4.05904960e-02 2.35144081e-02 1.79503307e+02 8.74650364e-02
gen25perm4 1716.4633568040592309 1.95905872e+00 1.14822403e-02 4.05904960e-02 2.42137874e-02 2.11534619e+02 8.74650364e-02
gen25perm16 1716.4637267016923943 1.95905872e+00 1.45705060e-02 4.05904960e-02 2.15974289e-02 2.11534619e+02 8.74650364e-02
gen25perm15 1717.5148511703371241 1.86525339e+00 1.16672931e-02 4.05904960e-02 2.78577191e+00 2.39522704e+02 8.74650364e-02
gen25perm29 1717.5169356947426422 1.86525339e+00 1.12874198e-02 4.05904960e-02 2.15974289e-02 2.35047980e+02 8.74650364e-02
gen25perm47 1717.5202044065308655 1.86525339e+00 1.24958721e-02 4.05904960e-02 2.15974289e-02 2.28644741e+02 8.74650364e-02
gen25perm50 1717.6874860370580791 1.86393887e+00 1.23694951e-02 4.05904960e-02 2.59880515e+00 2.11534619e+02 8.74650364e-02
gen25perm10 1718.4052670625153496 1.82374036e+00 1.20294575e-02 4.18753790e-02 2.68237571e+00 1.81381944e+02 9.07227096e-02
gen25perm17 1718.7909865305425683 1.91753241e+00 1.59620503e-02 4.20213350e-02 2.35144081e-02 1.79503307e+02 8.74650364e-02
