Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen33perm37 1665.2718395035856247 2.44140170e+00 1.12874198e-02 4.51284175e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen33perm31 1668.9940377175873891 2.35031650e+00 1.27198399e-02 4.53390850e-02 2.29128753e-02 2.49590599e+02 8.81483700e-02
gen33perm10 1670.0423612404954383 2.35031650e+00 1.20108436e-02 4.53390850e-02 2.15974289e-02 2.31236994e+02 8.91109450e-02
gen33perm16 1671.6814095431504938 2.37854072e+00 1.20108436e-02 4.44327686e-02 2.06013988e-02 2.49590599e+02 8.74650364e-02
gen33perm24 1674.2972762893534764 2.31809531e+00 1.08906289e-02 4.44327686e-02 2.06013988e-02 2.49590599e+02 8.81483700e-02
gen33perm26 1674.6227115439521640 2.27528334e+00 1.19340077e-02 4.44327686e-02 2.29128753e-02 2.66051790e+02 8.80497451e-02
gen33perm45 1674.7236528819507839 2.35031650e+00 1.12874198e-02 4.44327686e-02 2.31435681e-02 2.49590599e+02 8.80497451e-02
gen33perm6 1674.7650601477484997 2.30072245e+00 1.18937787e-02 4.53390850e-02 2.58814773e+00 2.49590599e+02 8.81483700e-02
gen33perm21 1675.2179669164740972 2.34468184e+00 1.15834664e-02 4.44327686e-02 2.15974289e-02 2.49590599e+02 8.81483700e-02
gen33perm44 1675.2425682707178112 2.27528334e+00 1.10752859e-02 4.44327686e-02 2.59880515e+00 2.49590599e+02 8.74650364e-02
gen33perm35 1675.2426548497339809 2.27528334e+00 1.17599528e-02 4.44327686e-02 2.58814773e+00 2.49590599e+02 8.74650364e-02
gen33perm47 1675.5259580494323473 2.35031650e+00 1.17599528e-02 4.44327686e-02 2.42608981e-02 2.49590599e+02 8.81483700e-02
gen33perm50 1675.5271867020289847 2.35031650e+00 1.01996665e-02 4.44327686e-02 2.29128753e-02 2.66051374e+02 8.81483700e-02
gen33perm14 1675.5655735162515612 2.35099416e+00 1.16227662e-02 4.44327686e-02 2.18548782e-02 2.49590599e+02 8.81483700e-02
