Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen39perm27 1652.8357123183241129 2.68477897e+00 1.17008916e-02 4.68360954e-02 2.04204445e-02 2.73465732e+02 8.74650364e-02
gen39perm10 1652.8362901365399011 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm12 1652.8362901365399011 2.68477897e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm9 1652.8363485166221380 2.68477897e+00 1.18598857e-02 4.68360954e-02 2.28162758e-02 2.45794254e+02 8.74650364e-02
gen39perm46 1652.8363673788501274 2.68477897e+00 1.25216021e-02 4.68360954e-02 2.58814773e+00 2.49590599e+02 8.74650364e-02
gen39perm48 1652.8706933768148701 2.68477897e+00 1.15798244e-02 4.68360954e-02 2.28162758e-02 2.35409823e+02 8.64245224e-02
gen39perm5 1653.0065418260087426 2.68477897e+00 1.12874198e-02 4.75906941e-02 2.04532058e-02 2.34175051e+02 8.74650364e-02
gen39perm38 1654.2226355226773649 2.73695310e+00 1.28871625e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm47 1655.5841392532111058 2.68477897e+00 1.07399457e-02 4.68360954e-02 2.28757605e-02 2.03690854e+02 8.79848504e-02
gen39perm11 1655.5897155749539706 2.68477897e+00 1.10799312e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.79848504e-02
gen39perm8 1663.6651768933029416 2.45677707e+00 1.12874198e-02 4.53390850e-02 2.29128753e-02 2.53920312e+02 8.74650364e-02
gen39perm44 1663.7456181528241359 2.44140170e+00 1.21016077e-02 4.55921127e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm17 1663.7465383017095064 2.44140170e+00 1.12874198e-02 4.55921127e-02 2.28162758e-02 2.45794254e+02 8.74650364e-02
gen39perm3 1663.7982706068542029 2.44140170e+00 1.13204694e-02 4.59109294e-02 2.28162758e-02 2.25174767e+02 8.78001956e-02
gen39perm39 1664.0347361852525410 2.44140170e+00 1.19905895e-02 4.53390850e-02 2.08850462e-02 2.59599534e+02 8.74650364e-02
gen39perm7 1664.0367936946690861 2.44140170e+00 1.13765236e-02 4.53390850e-02 2.03302118e-02 2.45794254e+02 8.74650364e-02
gen39perm36 1664.0367972333351645 2.44140170e+00 1.14197931e-02 4.53390850e-02 2.43082226e-02 2.45794254e+02 8.74650364e-02
gen39perm28 1664.0450717480532603 2.44140170e+00 1.12028266e-02 4.53390850e-02 2.28162758e-02 2.03690854e+02 8.74650364e-02
gen39perm19 1665.2718808103559240 2.44140170e+00 1.16265990e-02 4.51284175e-02 2.14636085e-02 2.49590599e+02 8.74650364e-02
gen39perm1 1668.1346353816427381 2.68477897e+00 1.27654976e-02 4.68360954e-02 2.28162758e-02 2.48850435e+02 8.91447332e-02
gen39perm21 1668.5560263311010658 2.35800784e+00 1.17008916e-02 4.53390850e-02 2.28162758e-02 2.69333692e+02 8.80497451e-02
gen39perm14 1668.8672809077863803 2.57238992e+00 1.21016077e-02 4.53390850e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm35 1674.0336415096651308 2.61525419e+00 1.12874198e-02 4.53390850e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm31 1676.9292570473032811 2.68477897e+00 1.15798244e-02 4.55921127e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm20 1677.2777051500634116 2.44140170e+00 1.11975622e-02 4.67008683e-02 2.03303349e-02 2.15891598e+02 8.74650364e-02
gen39perm24 1677.8305502108596556 2.43479792e+00 1.13204694e-02 4.45952199e-02 2.28162758e-02 2.66051790e+02 8.79848504e-02
gen39perm40 1678.0292633736094103 2.54100207e+00 1.17599528e-02 4.64735055e-02 2.12822851e-02 2.49590599e+02 9.04758710e-02
gen39perm25 1678.0467213719725805 2.44140170e+00 1.21016077e-02 4.68360954e-02 2.04532058e-02 2.67722902e+02 8.76237742e-02
gen39perm30 1680.4683745221132085 2.44140170e+00 1.21016077e-02 4.68360954e-02 2.28162758e-02 2.53920312e+02 8.74650364e-02
gen39perm15 1682.5895457084254758 2.43295968e+00 1.21016077e-02 4.68360954e-02 2.10314121e-02 2.49590599e+02 8.74650364e-02
gen39perm18 1685.6293667619818279 2.68470473e+00 1.12874198e-02 4.53390850e-02 2.32611745e-02 2.49590599e+02 8.74650364e-02
gen39perm29 1685.6436999845748232 2.68477897e+00 1.12874198e-02 4.53390850e-02 2.03302118e-02 2.49590599e+02 8.74650364e-02
gen39perm50 1685.6439082790266184 2.68477897e+00 1.29293165e-02 4.53390850e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm23 1688.4151682877773055 2.68477897e+00 1.17599528e-02 4.55921127e-02 2.28162758e-02 2.74308170e+02 8.80497451e-02
gen39perm13 1692.4555389917231878 2.44140170e+00 1.16265990e-02 4.68360954e-02 2.12140468e-02 2.49590599e+02 9.29913375e-02
gen39perm26 1693.8917479506817472 2.68477897e+00 1.25972325e-02 4.51284175e-02 2.28162758e-02 2.49590599e+02 8.74650364e-02
gen39perm16 1698.7630119327807279 2.68477897e+00 1.16265990e-02 4.53390850e-02 2.27419915e-02 2.49590599e+02 8.80497451e-02
gen39perm37 1699.1442323921221487 2.68477897e+00 1.25216021e-02 4.68360954e-02 2.28162758e-02 2.34175051e+02 8.32982956e-02
gen39perm34 1701.0560975272192081 2.44140170e+00 1.12874198e-02 4.75028094e-02 2.24568414e-02 2.25174767e+02 8.74650364e-02
gen39perm41 1713.3740058001460511 2.80340158e+00 1.19905895e-02 4.53390850e-02 2.12140468e-02 2.49590599e+02 8.74650364e-02
gen39perm6 1721.8385806167298142 2.44140170e+00 1.25216021e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 8.55870247e-02
gen39perm2 1725.8802373166226971 2.44140170e+00 1.17599528e-02 4.62578586e-02 2.28162758e-02 2.27478355e+02 9.33835566e-02
gen39perm32 1727.9726892182991378 2.44140170e+00 1.12874198e-02 4.68360954e-02 2.28162758e-02 2.03690854e+02 9.45341311e-02
gen39perm42 1730.4392015389430526 2.44140170e+00 1.21016077e-02 4.29961749e-02 2.23771966e-02 2.59599534e+02 8.74650364e-02
gen39perm43 1795.0074597035149964 2.68477897e+00 1.12874198e-02 4.68360954e-02 2.28162758e-02 2.49590599e+02 9.37606372e-02
gen39perm22 1800.8515356474179043 2.44140170e+00 1.13204694e-02 4.55921127e-02 2.04204445e-02 2.74370881e+02 9.44458740e-02
gen39perm49 1826.1165244194214665 2.44140170e+00 1.17599528e-02 4.98378333e-02 2.47437424e-02 2.49590599e+02 8.74650364e-02
gen39perm4 1888.2894717026194940 2.43479792e+00 1.27456393e-02 4.19969422e-02 2.12140468e-02 2.66051790e+02 8.96723586e-02
gen39perm45 1938.2313715244354171 2.54880697e+00 1.12874198e-02 4.53390850e-02 2.28162758e-02 2.34175051e+02 9.57252724e-02
gen39perm33 2094.6844523753061367 2.20072663e+00 1.17008916e-02 4.53390850e-02 2.12140468e-02 2.45794254e+02 7.91140756e-02
