Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen21perm28 1716.4585739936817390 1.95905872e+00 1.19340077e-02 4.05904960e-02 2.78577191e+00 1.79503307e+02 8.74650364e-02
gen21perm40 1717.5292189133929242 1.86525339e+00 1.12874198e-02 4.05904960e-02 2.15974289e-02 2.11534619e+02 8.74650364e-02
gen21perm46 1724.2607842798531692 1.81360121e+00 1.17282877e-02 4.05904960e-02 2.68237571e+00 1.94209130e+02 8.91109450e-02
gen21perm3 1724.9582216993956081 1.80152035e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen20perm11 1725.9595672838629525 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.68952148e+00 2.35047980e+02 8.91109450e-02
gen21perm2 1725.9596950802274478 1.79015689e+00 1.30276120e-02 4.05904960e-02 2.68952148e+00 2.35047980e+02 8.91109450e-02
gen21perm42 1725.9598894013604422 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.68952148e+00 2.34259191e+02 8.91109450e-02
gen19perm27 1725.9669693128023482 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.56262276e+00 2.19108913e+02 8.91109450e-02
gen21perm23 1725.9672295322745867 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.18548782e-02 2.18949064e+02 8.91109450e-02
gen21perm39 1725.9706645947057950 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.56262276e+00 2.12172082e+02 8.91109450e-02
gen21perm33 1725.9709315861016421 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.48533962e+00 2.11534619e+02 8.91109450e-02
gen21perm35 1725.9709372287870792 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.56262276e+00 2.11534619e+02 8.91109450e-02
gen21perm25 1725.9710054911670341 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.48533962e+00 2.11534619e+02 8.91109450e-02
gen20perm5 1725.9710054911670341 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.48533962e+00 2.11534619e+02 8.91109450e-02
gen19perm4 1725.9710055068626389 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.48533962e+00 2.11534619e+02 8.91109450e-02
gen21perm27 1725.9710094713789204 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.52092947e+00 2.11534619e+02 8.91109450e-02
gen21perm29 1725.9710098827322327 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.56262276e+00 2.11534619e+02 8.91109450e-02
gen21perm43 1725.9710228904191354 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen19perm38 1725.9711018703594618 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen21perm5 1725.9711105132605553 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen21perm20 1725.9711105132605553 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen18perm43 1725.9711742564236374 1.79015689e+00 1.24563133e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen21perm24 1725.9812194683506732 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.56262276e+00 1.94209130e+02 8.91109450e-02
gen20perm38 1725.9812194683506732 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.56262276e+00 1.94209130e+02 8.91109450e-02
gen19perm17 1725.9813450082731379 1.79015689e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 1.94209130e+02 8.91109450e-02
gen21perm19 1726.1291801286986356 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.48533962e+00 2.09566444e+02 8.92521832e-02
gen20perm12 1726.1292747118827720 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.18548782e-02 2.09566444e+02 8.92521832e-02
gen21perm9 1726.2637672218500029 1.79015689e+00 1.46200335e-02 4.05904960e-02 2.68237571e+00 2.52993404e+02 8.93348144e-02
gen21perm32 1726.8725486342987097 1.79015689e+00 1.24563133e-02 4.05904960e-02 2.22582531e-02 1.85412425e+02 8.95463206e-02
gen20perm21 1729.6780759390915136 1.79015689e+00 1.13223484e-02 4.05904960e-02 2.56262276e+00 2.19108913e+02 9.00953543e-02
gen21perm14 1729.6781283506998079 1.79015689e+00 1.18675282e-02 4.05904960e-02 2.56262276e+00 2.19108913e+02 9.00953543e-02
gen21perm50 1730.7331338797446278 1.75809853e+00 1.13223484e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 8.91109450e-02
gen21perm47 1730.8601815331471698 1.75154866e+00 1.22539881e-02 4.05904960e-02 2.56262276e+00 2.39846994e+02 9.00953543e-02
gen20perm50 1731.2426065553881926 1.75154866e+00 1.19340077e-02 4.05904960e-02 2.68237571e+00 2.27741302e+02 8.93348144e-02
gen21perm15 1731.4376452055571463 1.91093134e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.06536089e+02 8.91109450e-02
gen19perm41 1732.1138946775674867 1.79015689e+00 1.13223484e-02 4.31422150e-02 2.18548782e-02 2.19108913e+02 9.60424242e-02
gen21perm49 1732.4448627732169825 1.71286243e+00 1.19340077e-02 4.42246187e-02 2.48533962e+00 2.19108913e+02 9.60424242e-02
gen18perm26 1732.7984983219059814 1.75154866e+00 1.19340077e-02 4.05904960e-02 2.68237571e+00 2.30759620e+02 9.06387107e-02
gen20perm27 1732.7989160167614955 1.75154866e+00 1.19340077e-02 4.05904960e-02 2.56262276e+00 2.29017741e+02 9.06387107e-02
gen19perm8 1732.7993991109954095 1.75154866e+00 1.37368553e-02 4.05904960e-02 2.68237571e+00 2.27741302e+02 9.06387107e-02
gen19perm12 1732.8080500996929914 1.75154866e+00 1.21318874e-02 4.05904960e-02 2.68237571e+00 1.93968918e+02 9.06387107e-02
gen20perm10 1732.8081620461121020 1.75154866e+00 1.37368553e-02 4.05904960e-02 2.56262276e+00 1.94209130e+02 9.06387107e-02
gen20perm28 1732.8811466937243040 1.76544606e+00 1.19340077e-02 4.05904960e-02 2.68237571e+00 1.94209130e+02 9.06387107e-02
gen20perm36 1733.3406524756112503 1.77702837e+00 1.19340077e-02 4.05904960e-02 2.18548782e-02 2.19095823e+02 9.06387107e-02
gen19perm28 1733.3409309996029606 1.77702837e+00 1.24563133e-02 4.05904960e-02 2.18548782e-02 2.11534619e+02 9.06387107e-02
gen21perm22 1733.4198048746459335 1.74542788e+00 1.12784101e-02 4.05904960e-02 2.68237571e+00 2.11534619e+02 8.91109450e-02
gen21perm7 1733.4367384042066078 1.79015689e+00 1.13430107e-02 4.05904960e-02 2.18548782e-02 1.94209130e+02 9.05523059e-02
gen20perm18 1733.6090434408440615 1.79015689e+00 1.50178278e-02 4.05904960e-02 2.19430243e-02 2.52993404e+02 8.74650364e-02
gen18perm11 1733.6323554575346861 1.79015689e+00 1.37368553e-02 4.05904960e-02 2.27597187e-02 2.27741302e+02 8.74650364e-02
gen20perm1 1733.6324178375186875 1.79015689e+00 1.37368553e-02 4.05904960e-02 2.03584281e-02 2.27741302e+02 8.74650364e-02
